Time,Login,Deposit,Closed P/L,Balance,Credit,Floating P/L,Equity,Used Margin,Free Margin
2023.06.29,2095503,0,0,0,50,0,50,0,50
2023.06.29,2098685,0,0,0,0,0,0,0,0
2023.06.29,2103423,0,0,0,0,0,0,0,0
2023.06.29,2103814,0,0,0,0,0,0,0,0
2023.06.29,2103860,0,0,0,0,0,0,0,0
2023.06.29,2104128,0,0,0,0,0,0,0,0
2023.06.29,2104396,0,0,-26.17,50,9.08,32.91,10.74,22.17
2023.06.29,2104643,0,0,0,0,0,0,0,0
2023.06.29,2105016,0,-166.9,541.35,0,0,541.35,0,541.35
2023.06.29,2106529,0,0,0,50,0,50,0,50
2023.06.29,2106566,0,0,0,0,0,0,0,0
2023.06.29,2107218,0,0,0,0,0,0,0,0
2023.06.29,2109774,0,0,0,0,0,0,0,0
2023.06.29,2113439,0,0,0,0,0,0,0,0
2023.06.29,2116053,0,0,0,0,0,0,0,0
2023.06.29,2116632,0,0,0,0,0,0,0,0
2023.06.29,2133987,0,0,0,0,0,0,0,0
2023.06.29,2134892,0,0,0,0,0,0,0,0
2023.06.29,2135688,0,0,0,0,0,0,0,0
2023.06.29,2136328,0,0,0,0,0,0,0,0
2023.06.29,2136590,0,0,0,0,0,0,0,0
2023.06.29,2136660,0,0,0,0,0,0,0,0
2023.06.29,2138659,0,0,0.6,0,0,0.6,0,0.6
2023.06.29,2138879,0,0,0,0,0,0,0,0
2023.06.29,2139048,0,0,0,0,0,0,0,0
2023.06.29,2139412,0,0,0,0,0,0,0,0
2023.06.29,2140075,0,0,-43.53,0,0,-43.53,0,-43.53
2023.06.29,2140311,0,0,0,0,0,0,0,0
2023.06.29,2142037,0,0,128.71,0,-45.06,83.65,3.91,79.74
2023.06.29,2143712,0,0,328.63,0,-78.22,250.41,11.61,238.8
2023.06.29,2144343,0,0,0,0,0,0,0,0
2023.06.29,2144440,0,0,0,0,0,0,0,0
2023.06.29,2148943,0,0,0,0,0,0,0,0
2023.06.29,2149043,0,0,0,0,0,0,0,0
2023.06.29,2149705,0,0,-14.75,50,0,35.25,0,35.25
2023.06.29,2150192,0,0,0,0,0,0,0,0
2023.06.29,2150356,0,0,0,0,0,0,0,0
2023.06.29,2150366,0,0,0,0,0,0,0,0
2023.06.29,2159245,0,0,0,0,0,0,0,0
2023.06.29,2160067,0,0,0,0,0,0,0,0
2023.06.29,2160084,0,0,0,0,0,0,0,0
2023.06.29,2160545,0,0,0,0,0,0,0,0
2023.06.29,2162086,0,0,0,0,0,0,0,0
2023.06.29,2170439,0,0,0,0,0,0,0,0
2023.06.29,2171057,0,0,0,0,0,0,0,0
2023.06.29,2171512,0,0,0,0,0,0,0,0
2023.06.29,2171956,0,0,48.6,50,0,98.6,0,98.6
2023.06.29,2172312,0,-19.81,175.87,20,-155.26,40.61,58.74,-18.13
2023.06.29,2172388,0,0,0,0,0,0,0,0
2023.06.29,2172647,0,0,0,0,0,0,0,0
2023.06.29,2173086,0,0,142,284,0,426,0,426
2023.06.29,2173391,0,0,0,0,0,0,0,0
2023.06.29,2173894,0,0,0,0,0,0,0,0
2023.06.29,2173955,0,0,0,0,0,0,0,0
2023.06.29,2173974,0,0,-43.56,0,0,-43.56,0,-43.56
2023.06.29,2174309,0,0,0,0,0,0,0,0
2023.06.29,2179410,0,0,0,0,0,0,0,0
2023.06.29,2181247,0,0,0,0,0,0,0,0
2023.06.29,2181973,0,0,0,0,0,0,0,0
2023.06.29,2182624,0,0,0,0,0,0,0,0
2023.06.29,2183124,0,4.72,412.99,0,-106.82,306.17,60.95,245.22
2023.06.29,2183656,0,0,0,50,0,50,0,50
2023.06.29,2183830,0,0,0,0,0,0,0,0
2023.06.29,2183918,0,0,0,0,0,0,0,0
2023.06.29,2184337,0,-0.97,816.76,0,-53.48,763.28,95.95,667.33
2023.06.29,2184775,0,0,0,0,0,0,0,0
2023.06.29,2212763,0,0,0.76,0,0,0.76,0,0.76
2023.06.29,2214534,0,0,0,0,0,0,0,0
2023.06.29,2215106,0,0,0,0,0,0,0,0
2023.06.29,2215608,0,0,0,0,0,0,0,0
2023.06.29,2217025,0,0,-30.9,50,0,19.1,0,19.1
2023.06.29,2223476,0,0,0,0,0,0,0,0
2023.06.29,2225939,0,0,0,0,0,0,0,0
2023.06.29,2226292,0,0,0,0,0,0,0,0
2023.06.29,2227314,0,23.72,701.21,0,0,701.21,0,701.21
2023.06.29,2228030,0,0,0,0,0,0,0,0
2023.06.29,2229960,0,0,0,0,0,0,0,0
2023.06.29,2232150,0,0,0,0,0,0,0,0
2023.06.29,2233859,0,0,0,0,0,0,0,0
2023.06.29,2235465,0,0,0,50,0,50,0,50
2023.06.29,2236549,0,-2.11,45.17,50,2.78,97.95,38.21,59.74
2023.06.29,2236838,0,0,0,0,0,0,0,0
2023.06.29,2236929,0,0,0,50,0,50,0,50
2023.06.29,2236954,0,0,10.04,50,0,60.04,0,60.04
2023.06.29,2237150,0,0,0,0,0,0,0,0
2023.06.29,2237231,0,0,0,0,0,0,0,0
2023.06.29,2237857,0,0,0,0,0,0,0,0
2023.06.29,2238310,0,0,0,0,0,0,0,0
2023.06.29,2245726,0,0,0,0,0,0,0,0
2023.06.29,2247950,0,0,0,0,0,0,0,0
2023.06.29,2249396,0,-460.63,17.18,0,0,17.18,0,17.18
2023.06.29,2252116,0,0,0,0,0,0,0,0
2023.06.29,2257208,0,0,0,0,0,0,0,0
2023.06.29,2257839,0,42.51,2601.89,0,-1260.14,1341.75,585.22,756.53
2023.06.29,2258174,0,0,0,0,0,0,0,0
2023.06.29,2258375,0,0,0,0,0,0,0,0
2023.06.29,2259630,0,0,0,50,0,50,0,50
2023.06.29,2260435,0,0,-942.26,0,0,-942.26,0,-942.26
2023.06.29,2260466,0,0,0,0,0,0,0,0
2023.06.29,2260534,0,0,0,0,0,0,0,0
2023.06.29,2260807,0,0,0,0,0,0,0,0
2023.06.29,2261057,0,0,0,0,0,0,0,0
2023.06.29,2279262,0,10.39,276.67,0,-23.43,253.24,0,253.24
2023.06.29,2285958,0,0,0,0,0,0,0,0
2023.06.29,2288953,0,0,0,0,0,0,0,0
2023.06.29,2289485,0,0,1441.78,300,0,1741.78,0,1741.78
2023.06.29,2289507,0,18.43,0.12,50,1.76,51.88,38.2,13.68
2023.06.29,2290837,0,0,0,0,0,0,0,0
2023.06.29,2292031,0,24.98,9071.61,600,0,9671.61,0,9671.61
2023.06.29,2292035,0,0,0,0,0,0,0,0
2023.06.29,2293067,0,0,0,0,0,0,0,0
2023.06.29,2294064,0,0,0.7,0,0,0.7,0,0.7
2023.06.29,2294998,0,0,0,0,0,0,0,0
2023.06.29,2295122,0,0,52.4,0,0,52.4,0,52.4
2023.06.29,2295258,0,1.59,407.43,50,-243.46,213.97,0,213.97
2023.06.29,2295496,0,0,0,0,0,0,0,0
2023.06.29,2298570,0,0,0,0,0,0,0,0
2023.06.29,2298739,0,0,-94.73,0,0,-94.73,0,-94.73
2023.06.29,2300194,0,0,0,0,0,0,0,0
2023.06.29,2300249,0,0,0,0,0,0,0,0
2023.06.29,2301958,0,0,0,0,0,0,0,0
2023.06.29,2302154,0,1085,2926.31,800,0,3726.31,0,3726.31
2023.06.29,2303172,0,0,5003.08,500,0,5503.08,0,5503.08
2023.06.29,2309662,0,0,0,0,0,0,0,0
2023.06.29,2311322,0,0,0,0,0,0,0,0
2023.06.29,2313018,0,0,0,0,0,0,0,0
2023.06.29,2313217,0,61.65,1012.41,0,-12.43,999.98,64.1,935.88
2023.06.29,2313344,0,0,0,0,0,0,0,0
2023.06.29,2313411,0,0,0,0,0,0,0,0
2023.06.29,2314959,0,0,0,0,0,0,0,0
2023.06.29,2317950,0,0,0,50,0,50,0,50
2023.06.29,2322046,0,0,0,0,0,0,0,0
2023.06.29,2332010,0,0,-44.24,0,0,-44.24,0,-44.24
2023.06.29,2332962,0,0,0,0,0,0,0,0
2023.06.29,2333029,0,0,0,0,0,0,0,0
2023.06.29,2333162,0,11.28,1.47,50,1.67,53.14,50.43,2.71
2023.06.29,2333409,0,0,334.54,0,0,334.54,0,334.54
2023.06.29,2335711,0,0,0,0,0,0,0,0
2023.06.29,2336531,0,0,0,0,0,0,0,0
2023.06.29,2359146,0,0,0,0,0,0,0,0
2023.06.29,2364789,0,0,0,0,0,0,0,0
2023.06.29,2365732,0,0,0,0,0,0,0,0
2023.06.29,2366070,0,0,0,0,0,0,0,0
2023.06.29,2366475,0,0,0,0,0,0,0,0
2023.06.29,2368933,0,0,0,0,0,0,0,0
2023.06.29,2369082,0,0,531.65,0,-25.14,506.51,7.69,498.82
2023.06.29,2369554,0,0,0,0,0,0,0,0
2023.06.29,2369783,0,0,93.74,0,-36,57.74,19.42,38.32
2023.06.29,2369970,0,0,0,50,0,50,0,50
2023.06.29,2370319,0,20.08,20187.84,0,-0.4,20187.44,19.09,20168.35
2023.06.29,2370575,0,0,10,0,0,10,0,10
2023.06.29,2376709,0,0,0,0,0,0,0,0
2023.06.29,2376847,0,-0.11,1474.31,0,0,1474.31,0,1474.31
2023.06.29,2377911,0,0,0,0,0,0,0,0
2023.06.29,2377928,0,-83.12,13744.43,500,-3348.93,10895.5,9073.07,1822.43
2023.06.29,2378245,0,67.4,781.75,0,0,781.75,0,781.75
2023.06.29,2379162,0,0,0,0,0,0,0,0
2023.06.29,2380858,0,0,556.65,0,-25.13,531.52,7.69,523.83
2023.06.29,2381129,0,0,-38.43,0,0,-38.43,0,-38.43
2023.06.29,2381216,0,0,-44.43,0,0,-44.43,0,-44.43
2023.06.29,2381336,0,-75.84,65.46,50,-75.06,40.4,68.6,-28.2
2023.06.29,2381956,0,0,100.1,0,0,100.1,0,100.1
2023.06.29,2382387,0,0,98.16,0,0,98.16,0,98.16
2023.06.29,2387113,0,0,-189.18,0,0,-189.18,0,-189.18
2023.06.29,2390749,0,0,0,0,0,0,0,0
2023.06.29,2391575,0,0,472.47,0,0,472.47,0,472.47
2023.06.29,2392896,0,0,-37.06,0,0,-37.06,0,-37.06
2023.06.29,2393185,0,0,0,50,0,50,0,50
2023.06.29,2398823,0,135.6,2311.33,0,0,2311.33,0,2311.33
2023.06.29,2399351,0,0,-48.91,0,0,-48.91,0,-48.91
2023.06.29,2399367,0,0,0,0,0,0,0,0
2023.06.29,2399375,0,445.47,10703.44,0,-1668.1,9035.34,2208.82,6826.52
2023.06.29,2399799,0,0,492.57,0,0,492.57,0,492.57
2023.06.29,2401492,0,0,100,0,0,100,0,100
2023.06.29,2402081,-5944,0,0.49,0,0,0.49,0,0.49
2023.06.29,2404355,0,0,0,0,0,0,0,0
2023.06.29,2408257,0,0,0,0,0,0,0,0
2023.06.29,2424056,0,0,0,0,0,0,0,0
2023.06.29,2424452,0,0,0,50,0,50,0,50
2023.06.29,2441087,0,0,0,0,0,0,0,0
2023.06.29,2441573,0,0,1002.57,0,0,1002.57,0,1002.57
2023.06.29,2443087,0,-768.64,887.29,50,-683.52,253.77,305.07,-51.3
2023.06.29,2444525,0,0,0,50,0,50,0,50
2023.06.29,2445723,4500,0,4960,0,0,4960,0,4960
2023.06.29,2445835,0,0,0,0,0,0,0,0
2023.06.29,2446019,-1100,-9.78,4679.85,0,-2.17,4677.68,44.43,4633.25
2023.06.29,2446137,0,-84.39,5363.28,0,0,5363.28,0,5363.28
2023.06.29,2446141,55,0,521.18,250,0,771.18,0,771.18
2023.06.29,2446457,6690,0,6692.17,0,-1.74,6690.43,20.05,6670.38
2023.06.29,2449209,0,0,0,50,0,50,0,50
2023.06.29,2449633,0,0,-21.89,50,-5.28,22.83,25.45,-2.62
2023.06.29,2451941,0,0,0,0,0,0,0,0
2023.06.29,2453313,0,0,11.33,50,-14.32,47.01,57.12,-10.11
2023.06.29,2453806,0,0,100,0,0,100,0,100
2023.06.29,2455544,0,0,0,0,0,0,0,0
2023.06.29,2455659,0,0,206.14,0,0,206.14,0,206.14
2023.06.29,2456119,0,0,0,0,0,0,0,0
2023.06.29,2456243,0,-24.58,-20.14,50,0,29.86,0,29.86
2023.06.29,2459935,0,0,5353.15,0,-3.77,5349.38,11.78,5337.6
2023.06.29,2462870,0,0,1973.6,600,0,2573.6,0,2573.6
2023.06.29,2463552,0,0,0,0,0,0,0,0
2023.06.29,2466597,0,0,0,50,0,50,0,50
2023.06.29,2467649,0,0,0,50,0,50,0,50
2023.06.29,2475657,0,0,0,50,0,50,0,50
2023.06.29,2475901,0,0,0,0,0,0,0,0
2023.06.29,2478704,0,0,0,0,0,0,0,0
2023.06.29,2479551,0,0,0,0,0,0,0,0
2023.06.29,14628500,0,0,61.78,0,0,61.78,0,61.78
2023.06.29,14628508,0,0,2.58,0,0,2.58,0,2.58
2023.06.29,14628510,0,0,0,0,0,0,0,0
2023.06.29,14628511,0,0,7.7,0,0,7.7,0,7.7
2023.06.29,14628512,0,0,0,0,0,0,0,0
2023.06.29,14628513,0,0,0,0,0,0,0,0
2023.06.29,14628514,0,0,0,0,0,0,0,0
2023.06.29,14628516,0,0,0.53,0,0,0.53,0,0.53
2023.06.29,14628517,0,0,7.82,0,0,7.82,0,7.82
2023.06.29,14628518,0,0,5.26,0,0,5.26,0,5.26
2023.06.29,14628520,0,0,0,0,0,0,0,0
2023.06.29,14628521,0,0,0,0,0,0,0,0
2023.06.29,14628522,0,0,0,0,0,0,0,0
2023.06.29,14628523,0,0,0,0,0,0,0,0
2023.06.29,14628524,0,0,0,0,0,0,0,0
2023.06.29,14628525,0,0,0.41,0,0,0.41,0,0.41
2023.06.29,14628527,0,0,2.59,0,0,2.59,0,2.59
2023.06.29,14628528,0,0,0,0,0,0,0,0
2023.06.29,14628529,0,132.15,1001.82,0,-1.75,1000.07,477.2,522.87
2023.06.29,14628530,0,0,0,0,0,0,0,0
2023.06.29,14628531,0,0,0,0,0,0,0,0
2023.06.29,14628532,0,0,0,0,0,0,0,0
2023.06.29,14628533,0,0,0,0,0,0,0,0
2023.06.29,14628534,0,495.1,3415.59,0,-1935.1,1480.49,0,1480.49
2023.06.29,14628535,0,0,0.39,0,0,0.39,0,0.39
2023.06.29,14628536,0,0,1.07,0,0,1.07,0,1.07
2023.06.29,14628537,0,0,0,0,0,0,0,0
2023.06.29,14628538,0,0,8.34,0,0,8.34,0,8.34
2023.06.29,14628539,0,0,0,0,0,0,0,0
2023.06.29,14628540,0,5.07,865.92,0,-730.87,135.05,7.51,127.54
2023.06.29,14628541,0,0,0,0,0,0,0,0
2023.06.29,14628542,0,0,0.62,0,0,0.62,0,0.62
2023.06.29,14628543,0,0,0.89,0,0,0.89,0,0.89
2023.06.29,14628544,0,0,0.62,0,0,0.62,0,0.62
2023.06.29,14628545,0,0,8.15,0,0,8.15,0,8.15
2023.06.29,14628546,0,0,0,0,0,0,0,0
2023.06.29,14628547,0,0,0,0,0,0,0,0
2023.06.29,14628548,0,0,0,0,0,0,0,0
2023.06.29,14628549,0,0,0,0,0,0,0,0
2023.06.29,14628550,0,0,0.47,0,0,0.47,0,0.47
2023.06.29,14628551,0,0,3.21,0,0,3.21,0,3.21
2023.06.29,14628552,0,0,0.11,0,0,0.11,0,0.11
2023.06.29,14628553,0,0,0.84,0,0,0.84,0,0.84
2023.06.29,14628556,0,0,2.11,0,0,2.11,0,2.11
2023.06.29,14628561,0,0,0,0,0,0,0,0
2023.06.29,14628563,0,0,0,0,0,0,0,0
2023.06.29,14628564,0,0,0,0,0,0,0,0
2023.06.29,14628565,0,0,0,0,0,0,0,0
2023.06.29,14628566,0,0,0,0,0,0,0,0
2023.06.29,14628567,0,0,813.5,100,-31.35,882.15,4.64,877.51
2023.06.29,14628568,0,12.99,925.43,0,-300.67,624.76,7.07,617.69
2023.06.29,14628569,0,0,51,0,0,51,0,51
2023.06.29,14628570,0,0,0,0,0,0,0,0
2023.06.29,14628571,0,0,0,0,0,0,0,0
2023.06.29,14628572,0,0,6.87,0,0,6.87,0,6.87
2023.06.29,14628573,0,1961.97,47030.58,0,-1764.4,45266.18,5583.44,39682.74
2023.06.29,14628574,0,0,0,0,0,0,0,0
2023.06.29,14628575,0,0,0,0,0,0,0,0
2023.06.29,14628576,0,0,4.56,0,0,4.56,0,4.56
2023.06.29,14628577,0,0,0,0,0,0,0,0
2023.06.29,14628578,0,0,0,0,0,0,0,0
2023.06.29,14628579,0,0,0,0,0,0,0,0
2023.06.29,14628580,0,0,0,0,0,0,0,0
2023.06.29,14628581,0,0,50,0,0,50,0,50
2023.06.29,14628596,0,0,0,0,0,0,0,0
2023.06.29,14628597,0,0,0,0,0,0,0,0
2023.06.29,14628599,0,0,0.93,0,0,0.93,0,0.93
2023.06.29,14628600,0,0,338.62,0,-144.46,194.16,31.46,162.7
2023.06.29,14628601,0,0,0,0,0,0,0,0
2023.06.29,14628603,0,0,0,0,0,0,0,0
2023.06.29,14628604,0,0,0,0,0,0,0,0
2023.06.29,14628605,0,0,1.04,0,0,1.04,0,1.04
2023.06.29,14628606,0,-5.62,1565.97,0,-734.19,831.78,426.7,405.08
2023.06.29,14628608,0,0,2.25,0,0,2.25,0,2.25
2023.06.29,14628609,0,0,0,0,0,0,0,0
2023.06.29,14628610,0,0,0,0,0,0,0,0
2023.06.29,14628611,0,0,0,0,0,0,0,0
2023.06.29,14628612,0,0,0,0,0,0,0,0
2023.06.29,14628613,0,0,0,0,0,0,0,0
2023.06.29,14628614,0,0,0.79,0,0,0.79,0,0.79
2023.06.29,14628615,0,0,0.69,0,0,0.69,0,0.69
2023.06.29,14628616,0,0,0,0,0,0,0,0
2023.06.29,14628617,0,0,0,0,0,0,0,0
2023.06.29,14628618,0,0,0,0,0,0,0,0
2023.06.29,14628619,0,0,2.98,0,0,2.98,0,2.98
2023.06.29,14628620,0,0,0,0,0,0,0,0
2023.06.29,14628621,0,0,0,0,0,0,0,0
2023.06.29,14628622,0,0,0,0,0,0,0,0
2023.06.29,14628623,0,0,0,0,0,0,0,0
2023.06.29,14628624,0,0,0,0,0,0,0,0
2023.06.29,14628625,0,0,0,0,0,0,0,0
2023.06.29,14628626,0,0,0,0,0,0,0,0
2023.06.29,14628627,0,0,0,0,0,0,0,0
2023.06.29,14628628,0,0,0,0,0,0,0,0
2023.06.29,14628629,0,0,0.07,0,0,0.07,0,0.07
2023.06.29,14628630,0,0,0,0,0,0,0,0
2023.06.29,14628631,0,0,0,0,0,0,0,0
2023.06.29,14628632,0,0,0,0,0,0,0,0
2023.06.29,14628633,0,0,0.37,0,0,0.37,0,0.37
2023.06.29,14628634,0,0,0,0,0,0,0,0
2023.06.29,14628635,0,0,2.39,0,0,2.39,0,2.39
2023.06.29,14628642,0,0,0,0,0,0,0,0
2023.06.29,14628643,0,0,0,0,0,0,0,0
2023.06.29,14628644,0,0,0,0,0,0,0,0
2023.06.29,14628645,0,0,0,0,0,0,0,0
2023.06.29,14628646,0,0,0,0,0,0,0,0
2023.06.29,14628647,0,0,0,0,0,0,0,0
2023.06.29,14628648,0,0,0,0,0,0,0,0
2023.06.29,14628649,0,0,0,0,0,0,0,0
2023.06.29,14628650,0,0,0,0,0,0,0,0
2023.06.29,14628651,0,0,0.79,0,0,0.79,0,0.79
2023.06.29,14628652,0,0,0,0,0,0,0,0
2023.06.29,14628654,0,0,0,0,0,0,0,0
2023.06.29,14628655,0,0,0,0,0,0,0,0
2023.06.29,14628656,0,0,5.53,0,0,5.53,0,5.53
2023.06.29,14628657,0,0,0,0,0,0,0,0
2023.06.29,14628658,0,-42.33,17489.45,0,-3073.9,14415.55,3370.99,11044.56
2023.06.29,14628660,0,0,0,0,0,0,0,0
2023.06.29,14628661,0,0,0,0,0,0,0,0
2023.06.29,14628662,0,0,2.97,0,0,2.97,0,2.97
2023.06.29,14628663,0,0,0.01,0,0,0.01,0,0.01
2023.06.29,14628664,0,-28.85,3012.79,0,-1175.01,1837.78,455.65,1382.13
2023.06.29,14628665,0,0,0,0,0,0,0,0
2023.06.29,14628666,0,0,0,0,0,0,0,0
2023.06.29,14628667,0,0,0,0,0,0,0,0
2023.06.29,14628668,950,520.66,1482.22,0,0,1482.22,0,1482.22
2023.06.29,14628669,0,0,0,0,0,0,0,0
2023.06.29,14628670,0,0,0,0,0,0,0,0
2023.06.29,14628671,0,0,0.65,0,0,0.65,0,0.65
2023.06.29,14628672,0,0,0,0,0,0,0,0
2023.06.29,14628673,0,0,0.81,0,0,0.81,0,0.81
2023.06.29,14628674,0,0,0,0,0,0,0,0
2023.06.29,14628675,0,0,0,0,0,0,0,0
2023.06.29,14628676,0,-1.14,284.15,78.8,-56.34,306.61,45.07,261.54
2023.06.29,14628678,0,0,0.68,0,0,0.68,0,0.68
2023.06.29,14628679,0,0,1.05,0,0,1.05,0,1.05
2023.06.29,14628680,0,0,0,0,0,0,0,0
2023.06.29,14628681,0,0,0,0,0,0,0,0
2023.06.29,14628682,0,0,0,0,0,0,0,0
2023.06.29,14628683,0,0,0,0,0,0,0,0
2023.06.29,14628684,0,0,0,0,0,0,0,0
2023.06.29,14628688,0,0,0,0,0,0,0,0
2023.06.29,14628689,0,0,0,0,0,0,0,0
2023.06.29,14628690,0,0,0,0,0,0,0,0
2023.06.29,14628691,0,0,0,0,0,0,0,0
2023.06.29,14628692,0,0,0,0,0,0,0,0
2023.06.29,14628693,0,0,0,0,0,0,0,0
2023.06.29,14628694,0,0,0,0,0,0,0,0
2023.06.29,14628695,0,0,0,0,0,0,0,0
2023.06.29,14628696,0,0,5.39,0,0,5.39,0,5.39
2023.06.29,14628702,0,0,0,0,0,0,0,0
2023.06.29,14628703,0,0,0,0,0,0,0,0
2023.06.29,14628704,0,0,0,0,0,0,0,0
2023.06.29,14628705,0,0,0,0,0,0,0,0
2023.06.29,14628706,0,0,0,0,0,0,0,0
2023.06.29,14628707,0,0,0,0,0,0,0,0
2023.06.29,14628708,0,0,0,0,0,0,0,0
2023.06.29,14628709,0,0,0,0,0,0,0,0
2023.06.29,14628710,0,0,0,0,0,0,0,0
2023.06.29,14628711,0,0,0,0,0,0,0,0
2023.06.29,14628712,0,0,0,0,0,0,0,0
2023.06.29,14628713,0,0,0,0,0,0,0,0
2023.06.29,14628714,0,0,0,0,0,0,0,0
2023.06.29,14628715,0,0,19.16,0,0,19.16,0,19.16
2023.06.29,14628716,0,0,0,0,0,0,0,0
2023.06.29,14628717,0,0,0,0,0,0,0,0
2023.06.29,14628718,0,0,0.69,0,0,0.69,0,0.69
2023.06.29,14628719,0,0,0.39,0,0,0.39,0,0.39
2023.06.29,14628720,0,0,-44.71,0,0,-44.71,0,-44.71
2023.06.29,14628721,0,0,0,0,0,0,0,0
2023.06.29,14628722,0,0,0,0,0,0,0,0
2023.06.29,14628723,0,0,0,0,0,0,0,0
2023.06.29,14628724,0,0,0,0,0,0,0,0
2023.06.29,14628725,0,0,0,0,0,0,0,0
2023.06.29,14628726,0,0,0.09,0,0,0.09,0,0.09
2023.06.29,14628727,0,0,3.12,0,0,3.12,0,3.12
2023.06.29,14628728,0,0,0,0,0,0,0,0
2023.06.29,14628730,0,0,0,0,0,0,0,0
2023.06.29,14628731,0,0,0,0,0,0,0,0
2023.06.29,14628732,0,0,1.05,0,0,1.05,0,1.05
2023.06.29,14628733,0,0,0,0,0,0,0,0
2023.06.29,14628734,0,0,0,0,0,0,0,0
2023.06.29,14628736,0,0,0,0,0,0,0,0
2023.06.29,14628737,0,0,0,0,0,0,0,0
2023.06.29,14628738,0,0,0,0,0,0,0,0
2023.06.29,14628739,0,0,0,0,0,0,0,0
2023.06.29,14628740,0,0,0,0,0,0,0,0
2023.06.29,14628742,0,0,0,0,0,0,0,0
2023.06.29,14628743,0,0,1.23,0,0,1.23,0,1.23
2023.06.29,14628744,0,0,0.33,0,0,0.33,0,0.33
2023.06.29,14628745,0,0,0,0,0,0,0,0
2023.06.29,14628746,0,0,0,0,0,0,0,0
2023.06.29,14628747,0,0,0,0,0,0,0,0
2023.06.29,14628749,0,0,0,0,0,0,0,0
2023.06.29,14628751,0,0,0,0,0,0,0,0
2023.06.29,14628752,0,0,0,0,0,0,0,0
2023.06.29,14628753,0,0,0,0,0,0,0,0
2023.06.29,14628754,0,0,0,0,0,0,0,0
2023.06.29,14628755,0,0,0,0,0,0,0,0
2023.06.29,14628756,0,0,0,0,0,0,0,0
2023.06.29,14628757,0,0,0,0,0,0,0,0
2023.06.29,14628758,0,0,0,0,0,0,0,0
2023.06.29,14628760,0,0,0,0,0,0,0,0
2023.06.29,14628762,0,0,0,0,0,0,0,0
2023.06.29,14628763,0,0,0,0,0,0,0,0
2023.06.29,14628764,0,0,0.69,0,0,0.69,0,0.69
2023.06.29,14628765,0,0,7087.62,0,0,7087.62,0,7087.62
2023.06.29,14628766,0,0,0,0,0,0,0,0
2023.06.29,14628767,0,0,0,0,0,0,0,0
2023.06.29,14628768,0,0,0,0,0,0,0,0
2023.06.29,14628769,0,0,0,0,0,0,0,0
2023.06.29,14628770,0,0,0,0,0,0,0,0
2023.06.29,14628771,0,0,0,0,0,0,0,0
2023.06.29,14628772,0,0,0,0,0,0,0,0
2023.06.29,14628773,0,0,0,0,0,0,0,0
2023.06.29,14628774,0,0,0,0,0,0,0,0
2023.06.29,14628775,0,0,0,0,0,0,0,0
2023.06.29,14628776,0,0,0,0,0,0,0,0
2023.06.29,14628777,0,0,0,0,0,0,0,0
2023.06.29,14628778,0,0,0,0,0,0,0,0
2023.06.29,14628779,0,0,0,0,0,0,0,0
2023.06.29,14628780,0,0,0.48,0,0,0.48,0,0.48
2023.06.29,14628781,0,0,0,0,0,0,0,0
2023.06.29,14628782,0,0,0.53,0,0,0.53,0,0.53
2023.06.29,14628783,0,0,5.83,0,0,5.83,0,5.83
2023.06.29,14628784,0,0,0,0,0,0,0,0
2023.06.29,14628785,0,0,0,0,0,0,0,0
2023.06.29,14628786,0,0,0,0,0,0,0,0
2023.06.29,14628787,0,0,0,0,0,0,0,0
2023.06.29,14628788,0,0,0,0,0,0,0,0
2023.06.29,14628789,0,0,0,0,0,0,0,0
2023.06.29,14628790,0,0,16.12,0,0,16.12,0,16.12
2023.06.29,14628791,0,0,0,0,0,0,0,0
2023.06.29,14628792,0,0,781.24,180,-594.75,366.49,19.41,347.08
2023.06.29,14628793,0,0,110.52,0,0,110.52,0,110.52
2023.06.29,14628794,0,0,0,0,0,0,0,0
2023.06.29,14628795,0,0,0,0,0,0,0,0
2023.06.29,14628797,0,0,0,0,0,0,0,0
2023.06.29,14628798,0,0,0,0,0,0,0,0
2023.06.29,14628799,0,0,0,0,0,0,0,0
2023.06.29,14628800,0,0,0,0,0,0,0,0
2023.06.29,14628801,0,0,2.13,0,0,2.13,0,2.13
2023.06.29,14628802,0,0,1991.38,0,-1078.23,913.15,0,913.15
2023.06.29,14628803,0,0,0,0,0,0,0,0
2023.06.29,14628804,0,0,0,0,0,0,0,0
2023.06.29,14628805,0,0,3.47,0,0,3.47,0,3.47
2023.06.29,14628806,0,0,0,0,0,0,0,0
2023.06.29,14628807,0,0,0,0,0,0,0,0
2023.06.29,14628808,0,0,1.07,0,0,1.07,0,1.07
2023.06.29,14628810,0,0,0,0,0,0,0,0
2023.06.29,14628811,0,0,0,0,0,0,0,0
2023.06.29,14628812,0,0,0,0,0,0,0,0
2023.06.29,14628813,0,0,0,0,0,0,0,0
2023.06.29,14628814,0,0,0,0,0,0,0,0
2023.06.29,14628815,0,0,0,0,0,0,0,0
2023.06.29,14628816,0,0,0,0,0,0,0,0
2023.06.29,14628817,0,0,0,0,0,0,0,0
2023.06.29,14628818,0,0,8.46,0,0,8.46,0,8.46
2023.06.29,14628819,0,0,0,0,0,0,0,0
2023.06.29,14628820,0,0,0,0,0,0,0,0
2023.06.29,14628821,0,0,0,0,0,0,0,0
2023.06.29,14628822,0,0,0,0,0,0,0,0
2023.06.29,14628823,0,0,0,0,0,0,0,0
