Deal,Login,Open Time,Type,Symbol,Volume,Open Price,Close Time,Close Price,Commission,Taxes,Agent,Swap,Profit,Pips,Comment
528873,14628658,2023.06.29 13:48:44,buy,xauusd,0.15,1895.4,2023.06.29 13:49:05,1896.62,0,0,0,0,18.3,122,
528874,794228,2023.06.29 13:48:53,buy,xauusd,0.05,1895.99,2023.06.29 18:53:58,1907.18,0,0,0,0,55.95,1119,
528875,14628658,2023.06.29 13:49:33,buy,eurusd,0.15,1.08654,2023.06.29 14:52:54,1.08883,0,0,0,0,34.35,229,
528876,14629039,2023.06.29 13:49:44,buy,xauusd,0.05,1896.98,2023.06.29 13:51:03,1897.68,0,0,0,0,3.5,70,
528882,14629293,2023.06.29 13:51:33,buy,xauusd,0.01,1898.71,2023.06.29 14:01:39,1899.84,0,0,0,0,1.13,113,
528887,1478403,2023.06.29 13:52:36,buy,usdjpy,0.02,144.88,2023.06.29 14:00:59,144.699,0,0,0,0,-2.5,-181,[sl]
528888,14629039,2023.06.29 13:52:38,buy,xauusd,0.02,1899.05,2023.06.29 13:53:54,1898.61,0,0,0,0,-0.88,-44,
528893,2257839,2023.06.29 13:42:12,buy,xauusd,0.01,1894.19,2023.06.29 14:11:25,1905.23,0,0,0,0,11.04,1104,from #528851
528899,14629039,2023.06.29 13:56:03,buy,usousd,0.02,70.051,2023.06.29 14:20:25,70.362,0,0,0,0,6.22,311,
528902,14629180,2023.06.29 13:25:15,buy,xauusd,0.13,1894.97,2023.06.29 14:09:14,1902.2,0,0,0,0,93.99,723,from #528648[tp]
528903,14629575,2023.06.29 13:57:09,buy,xauusd,0.04,1899.48,2023.06.29 14:02:29,1899.91,0,0,0,0,1.72,43,
528904,2249396,2023.06.29 13:57:14,buy,xauusd,0.05,1899.65,2023.06.29 14:10:39,1904.5,0,0,0,0,24.25,485,
528906,14629180,2023.06.29 13:25:15,buy,xauusd,0.1,1894.97,2023.06.29 14:09:47,1905.05,0,0,0,0,100.8,1008,from #528654[tp]
528909,14628529,2023.06.29 13:59:27,buy,nasusd,0.1,14944.1,2023.06.29 14:10:11,14898.9,0,0,0,0,-45.2,-452,
528911,626188,2023.06.29 14:00:25,buy,xauusd,0.03,1899.86,2023.06.29 14:07:14,1901.18,0,0,0,0,3.96,132,
528912,14629039,2023.06.29 14:02:05,buy,xauusd,0.05,1900.8,2023.06.29 14:10:09,1904.66,0,0,0,0,19.3,386,
528913,14629039,2023.06.29 14:02:08,buy,xauusd,0.05,1900.7,2023.06.29 14:05:18,1901.11,0,0,0,0,2.05,41,
528914,14629039,2023.06.29 14:02:13,buy,xauusd,0.05,1900.81,2023.06.29 14:05:08,1901.09,0,0,0,0,1.4,28,
528916,2313217,2023.06.29 14:03:10,buy,usousd,0.03,70.46,2023.06.29 14:05:26,70.501,0,0,0,0,1.23,41,
528917,14629039,2023.06.29 14:03:14,buy,usousd,0.02,70.486,2023.06.29 15:12:42,69.52,0,0,0,0,-19.32,-966,[sl]
528918,14629039,2023.06.29 14:03:26,buy,xauusd,0.05,1900.42,2023.06.29 14:05:01,1901,0,0,0,0,2.9,58,
528920,14629575,2023.06.29 14:04:59,buy,xauusd,0.04,1901.17,2023.06.29 14:12:11,1907.08,0,0,0,0,23.64,591,
528926,14629293,2023.06.29 14:08:09,buy,gbpusd,0.1,1.26057,2023.06.29 14:15:38,1.26246,0,0,0,0,18.9,189,
528928,14629039,2023.06.29 14:08:31,buy,xauusd,0.05,1900.7,2023.06.29 14:10:18,1904.48,0,0,0,0,18.9,378,
528930,333894,2023.06.29 14:08:54,buy,dax30.u23,0.05,16043.43,2023.06.29 19:27:24,16071.06,0,0,0,0,37.54,2763,
528931,14629039,2023.06.29 14:08:55,buy,xauusd,0.05,1900.93,2023.06.29 14:10:57,1903.86,0,0,0,0,14.65,293,
528933,14628668,2023.06.29 14:09:24,buy,dax30.u23,0.05,16049.52,2023.06.29 14:41:40,16055.02,0,0,0,0,7.48,550,
528934,126028,2023.06.29 14:09:41,buy,xauusd,0.05,1904.46,2023.06.29 14:10:17,1904.31,0,0,0,0,-0.75,-15,
528936,14629575,2023.06.29 14:09:53,buy,xauusd,0.04,1905.12,2023.06.29 14:12:15,1907.2,0,0,0,0,8.32,208,
528940,14629039,2023.06.29 14:10:34,buy,xauusd,0.05,1904.64,2023.06.29 14:12:21,1907.78,0,0,0,0,15.7,314,
528942,14629039,2023.06.29 14:11:39,buy,xauusd,0.05,1905.1,2023.06.29 14:12:10,1906.98,0,0,0,0,9.4,188,
528943,14629039,2023.06.29 14:11:44,buy,xauusd,0.05,1905.67,2023.06.29 14:12:08,1906.89,0,0,0,0,6.1,122,
528945,14629039,2023.06.29 14:11:46,buy,xauusd,0.05,1905.85,2023.06.29 14:12:05,1907.29,0,0,0,0,7.2,144,
528948,14629039,2023.06.29 14:11:49,buy,xauusd,0.05,1906.01,2023.06.29 14:12:03,1906.97,0,0,0,0,4.8,96,
528949,14629039,2023.06.29 14:11:58,buy,xauusd,0.05,1906.99,2023.06.29 14:15:54,1910.05,0,0,0,0,15.3,306,
528953,465272,2023.06.29 14:12:36,buy,xauusd,0.05,1908.18,2023.06.29 14:17:35,1908.5,0,0,0,0,1.6,32,[sl]
528958,14630043,2023.06.29 14:13:19,buy,xauusd,0.1,1908.52,2023.06.29 14:14:22,1908.83,0,0,0,0,3.1,31,
528965,14628529,2023.06.29 14:15:07,buy,nasusd,0.25,14918.7,2023.06.29 14:39:38,14932.5,0,0,0,0,34.5,138,
528967,14630043,2023.06.29 14:15:20,buy,xauusd,0.1,1910.53,2023.06.29 14:48:34,1910.1,0,0,0,0,-4.3,-43,
528979,14629293,2023.06.29 14:18:17,buy,gbpusd,0.03,1.2617,2023.06.29 14:30:11,1.26199,0,0,0,0,0.87,29,
528981,14629007,2023.06.29 14:18:55,buy,xauusd,0.01,1907.9,2023.06.29 15:02:41,1910.02,0,0,0,0,2.12,212,
528984,14629039,2023.06.29 14:19:47,buy,xauusd,0.03,1907.35,2023.06.29 14:49:54,1910.93,0,0,0,0,10.74,358,
528990,14628540,2023.06.29 14:21:33,buy,gbpjpy,0.03,182.562,2023.06.29 16:02:46,182.611,0,0,0,0,1.01,49,[tp]
528992,465272,2023.06.29 14:21:51,buy,xauusd,0.05,1908.57,2023.06.29 14:26:10,1908.81,0,0,0,0,1.2,24,
529012,14628534,2023.06.29 14:25:04,buy,xauusd,0.5,1908.1,2023.06.29 14:26:03,1908.61,0,0,0,0,25.5,51,
529018,465272,2023.06.29 14:25:47,buy,xauusd,0.05,1907.97,2023.06.29 15:36:27,1909,0,0,0,0,5.15,103,[sl]
529021,2377928,2023.06.29 14:27:34,buy,usousd,0.27,70.422,2023.06.29 14:29:38,70.407,0,0,0,0,-4.05,-15,
529029,2249396,2023.06.29 14:31:01,buy,usousd,0.15,70.568,2023.06.29 15:12:42,69.515,0,0,0,0,-157.95,-1053,so: 20.9%/66.5/317.5
529032,14629293,2023.06.29 14:31:26,buy,nzdjpy,0.02,87.686,2023.06.29 15:13:03,87.853,0,0,0,0,2.31,167,
529034,14629293,2023.06.29 14:31:59,buy,gbpusd,0.05,1.26193,2023.06.29 16:31:55,1.26195,0,0,0,0,0.1,2,
529035,465272,2023.06.29 14:33:20,buy,xauusd,0.05,1906.08,2023.06.29 18:09:51,1906.97,0,0,0,0,4.45,89,[sl]
529041,2249396,2023.06.29 14:39:21,buy,usousd,0.1,70.385,2023.06.29 14:39:51,70.411,0,0,0,0,2.6,26,
529042,2249396,2023.06.29 14:40:00,buy,usousd,0.1,70.443,2023.06.29 14:40:24,70.464,0,0,0,0,2.1,21,
529045,2249396,2023.06.29 14:40:32,buy,usousd,0.1,70.554,2023.06.29 15:12:42,69.501,0,0,0,0,-105.3,-1053,so: 29.3%/62.0/211.6
529048,2249396,2023.06.29 14:42:07,buy,usousd,0.1,70.549,2023.06.29 15:18:50,69.374,0,0,0,0,-117.5,-1175,so: 26.6%/37.5/141.1
529050,2249396,2023.06.29 14:43:54,buy,usousd,0.1,70.516,2023.06.29 15:21:00,69.177,0,0,0,0,-133.9,-1339,so: 26.2%/18.5/70.5
529054,14629293,2023.06.29 14:46:58,buy,gbpusd,0.05,1.26157,2023.06.29 15:56:22,1.26158,0,0,0,0,0.05,1,
529055,2377928,2023.06.29 14:47:19,buy,usousd,0.27,70.291,2023.06.29 14:49:48,70.321,0,0,0,0,8.1,30,
529056,14628668,2023.06.29 14:47:24,buy,dax30.u23,0.05,16048.49,2023.06.29 15:31:14,16062,0,0,0,0,18.38,1351,
529062,14630043,2023.06.29 14:49:45,buy,xauusd,0.1,1911.39,2023.06.29 14:52:37,1911.58,0,0,0,0,1.9,19,
529064,14629039,2023.06.29 14:50:05,buy,xauusd,0.03,1911.6,2023.06.29 14:53:22,1911.44,0,0,0,0,-0.48,-16,
529065,14629039,2023.06.29 14:50:09,buy,xauusd,0.02,1911.69,2023.06.29 14:53:37,1911.22,0,0,0,0,-0.94,-47,to #529076
529075,14628658,2023.06.29 14:53:04,buy,eurusd,0.15,1.08884,2023.06.29 15:05:37,1.08945,0,0,0,0,9.15,61,
529076,14629039,2023.06.29 14:50:09,buy,xauusd,0.01,1911.69,2023.06.29 15:47:00,1909.67,0,0,0,0,-2.02,-202,from #529065
529082,14630043,2023.06.29 14:55:10,buy,nasusd,0.05,14921.3,2023.06.29 14:57:08,14925,0,0,0,0,1.85,37,
529083,14629461,2023.06.29 14:55:35,buy,xauusd,0.15,1911.35,2023.06.29 15:19:02,1911.8,0,0,0,0,6.75,45,
529084,14628668,2023.06.29 14:56:08,buy,us30.u23,0.05,34214.5,2023.06.29 15:31:08,34300.5,0,0,0,0,43,860,
529090,14628668,2023.06.29 14:58:14,buy,dax30.u23,0.05,16047.39,2023.06.29 15:31:11,16062,0,0,0,0,19.88,1461,
529092,14628529,2023.06.29 15:00:25,buy,nasusd,0.1,14931.2,2023.06.29 17:00:28,14936,0,0,0,0,4.8,48,
529111,2377928,2023.06.29 15:13:29,buy,usousd,0.25,69.685,2023.06.29 15:13:58,69.591,0,0,0,0,-23.5,-94,[sl]
529116,14629293,2023.06.29 15:15:45,buy,gbpusd,0.1,1.26119,2023.06.29 15:53:28,1.26145,0,0,0,0,2.6,26,
529117,14629039,2023.06.29 15:16:00,buy,usousd,0.05,69.68,2023.06.29 15:18:56,69.28,0,0,0,0,-20,-400,[sl]
529119,14629039,2023.06.29 15:16:36,buy,usousd,0.05,69.599,2023.06.29 15:18:56,69.259,0,0,0,0,-17,-340,[sl]
529120,14628529,2023.06.29 15:16:36,buy,nasusd,0.2,14964.7,2023.06.29 17:00:53,14935.5,0,0,0,0,-58.4,-292,
529121,14629039,2023.06.29 15:16:42,buy,usousd,0.05,69.611,2023.06.29 16:09:08,69.85,0,0,0,0,11.95,239,
529122,14629039,2023.06.29 15:16:53,buy,usousd,0.05,69.624,2023.06.29 15:18:51,69.344,0,0,0,0,-14,-280,[sl]
529123,14629293,2023.06.29 15:16:55,buy,eurnzd,0.05,1.7924,2023.06.29 17:43:20,1.79275,0,0,0,0,1.06,35,
529124,14629039,2023.06.29 15:16:58,buy,usousd,0.05,69.628,2023.06.29 15:18:51,69.344,0,0,0,0,-14.2,-284,[sl]
529125,14629039,2023.06.29 15:17:06,buy,usousd,0.05,69.642,2023.06.29 15:21:00,69.144,0,0,0,0,-24.9,-498,[sl]
529127,2377928,2023.06.29 15:18:10,buy,usousd,0.3,69.552,2023.06.29 15:23:08,68.995,0,0,0,0,-167.1,-557,[sl]
529128,14629039,2023.06.29 15:19:23,buy,usousd,0.05,69.321,2023.06.29 15:21:00,69.137,0,0,0,0,-9.2,-184,[sl]
529129,14629039,2023.06.29 15:19:27,buy,usousd,0.05,69.324,2023.06.29 15:28:37,69.349,0,0,0,0,1.25,25,
529132,14629039,2023.06.29 15:19:36,buy,usousd,0.05,69.362,2023.06.29 15:21:00,69.131,0,0,0,0,-11.55,-231,[sl]
529134,14629039,2023.06.29 15:19:42,buy,usousd,0.05,69.367,2023.06.29 15:48:49,69.471,0,0,0,0,5.2,104,
529135,14629039,2023.06.29 15:19:45,buy,usousd,0.05,69.394,2023.06.29 15:21:00,69.182,0,0,0,0,-10.6,-212,[sl]
529136,2377928,2023.06.29 15:19:45,buy,usousd,0.3,69.419,2023.06.29 15:46:27,69.456,0,0,0,0,11.1,37,
529144,14629039,2023.06.29 15:22:15,buy,usousd,0.05,69.289,2023.06.29 15:28:29,69.354,0,0,0,0,3.25,65,
529145,14629039,2023.06.29 15:22:18,buy,usousd,0.05,69.275,2023.06.29 15:28:23,69.306,0,0,0,0,1.55,31,
529148,14629039,2023.06.29 15:22:44,buy,usousd,0.05,69.274,2023.06.29 15:28:27,69.321,0,0,0,0,2.35,47,
529149,14629461,2023.06.29 15:22:51,buy,xauusd,0.12,1910.99,2023.06.29 15:26:19,1912.03,0,0,0,0,12.48,104,
529152,14629039,2023.06.29 15:23:19,buy,usousd,0.05,69.076,2023.06.29 15:26:55,69.218,0,0,0,0,7.1,142,
529154,2377928,2023.06.29 15:24:29,buy,usousd,0.45,69.142,2023.06.29 15:28:11,69.197,0,0,0,0,24.75,55,
529168,14629461,2023.06.29 15:26:53,buy,usousd,0.25,69.241,2023.06.29 15:53:51,69.37,0,0,0,0,32.25,129,
529172,2377928,2023.06.29 15:28:23,buy,usousd,0.45,69.34,2023.06.29 15:28:35,69.382,0,0,0,0,18.9,42,
529174,2377928,2023.06.29 15:28:42,buy,usousd,0.45,69.432,2023.06.29 15:46:32,69.457,0,0,0,0,11.25,25,
529175,14629293,2023.06.29 15:29:44,buy,usousd,0.01,69.209,2023.06.29 16:03:58,69.686,0,0,0,0,4.77,477,
529176,2377928,2023.06.29 15:29:45,buy,usousd,0.45,69.196,2023.06.29 15:30:32,69.244,0,0,0,0,21.6,48,
529178,14629293,2023.06.29 15:29:58,buy,ukousd,0.01,73.745,2023.06.29 16:03:54,74.258,0,0,0,0,5.13,513,
529181,2377928,2023.06.29 15:30:39,buy,usousd,0.45,69.338,2023.06.29 15:44:10,69.364,0,0,0,0,11.7,26,
529183,14629293,2023.06.29 15:32:15,buy,usdchf,0.01,0.89802,2023.06.29 16:04:26,0.89842,0,0,0,0,0.45,40,
529186,2377928,2023.06.29 15:34:18,buy,usousd,0.25,69.201,2023.06.29 15:35:35,69.262,0,0,0,0,15.25,61,
529189,2377928,2023.06.29 15:35:51,buy,usousd,0.25,69.317,2023.06.29 15:44:18,69.359,0,0,0,0,10.5,42,
529191,14629180,2023.06.29 15:37:03,buy,usousd,0.05,69.26,2023.06.29 16:30:11,69.795,0,0,0,0,26.75,535,to #529278
529192,2377928,2023.06.29 15:37:21,buy,xauusd,0.25,1909.66,2023.06.29 15:44:31,1910.15,0,0,0,0,12.25,49,
529195,125898,2023.06.29 15:39:27,buy,gbpjpy,0.4,182.53,2023.06.29 16:27:06,182.669,0,0,0,0,38.41,139,
529196,125630,2023.06.29 15:39:43,buy,usousd,0.05,69.267,2023.06.29 15:53:22,69.405,0,0,0,0,6.9,138,
529201,14629039,2023.06.29 15:45:32,buy,xauusd,0.05,1910.41,2023.06.29 15:48:05,1909.44,0,0,0,0,-4.85,-97,
529205,14628568,2023.06.29 15:46:53,buy,usousd,0.01,69.516,2023.06.29 15:50:02,69.569,0,0,0,0,0.53,53,
529206,14629039,2023.06.29 15:46:55,buy,xauusd,0.05,1909.96,2023.06.29 15:47:39,1909.5,0,0,0,0,-2.3,-46,
529207,14628568,2023.06.29 15:47:09,buy,usousd,0.01,69.477,2023.06.29 15:50:07,69.493,0,0,0,0,0.16,16,
529211,2377928,2023.06.29 15:48:04,buy,usousd,0.25,69.517,2023.06.29 15:49:38,69.543,0,0,0,0,6.5,26,
529212,2377928,2023.06.29 15:48:20,buy,xauusd,0.25,1909.83,2023.06.29 15:49:56,1909.93,0,0,0,0,2.5,10,
529214,14628568,2023.06.29 15:48:57,buy,usousd,0.01,69.542,2023.06.29 16:40:13,69.637,0,0,0,0,0.95,95,
529215,14629039,2023.06.29 15:49:37,buy,usousd,0.01,69.58,2023.06.29 16:09:31,69.826,0,0,0,0,2.46,246,
529216,14629039,2023.06.29 15:49:43,buy,xauusd,0.05,1910.21,2023.06.29 15:50:55,1909.7,0,0,0,0,-2.55,-51,
529217,2377928,2023.06.29 15:49:46,buy,usousd,0.25,69.588,2023.06.29 16:00:58,69.627,0,0,0,0,9.75,39,
529218,14629039,2023.06.29 15:49:47,buy,xauusd,0.05,1910.26,2023.06.29 15:51:02,1909.57,0,0,0,0,-3.45,-69,
529220,14629039,2023.06.29 15:50:18,buy,xauusd,0.05,1910.5,2023.06.29 15:51:05,1909.39,0,0,0,0,-5.55,-111,
529230,14629039,2023.06.29 15:57:26,buy,usousd,0.05,69.435,2023.06.29 16:01:58,69.656,0,0,0,0,11.05,221,
529231,14629039,2023.06.29 15:57:33,buy,usousd,0.05,69.47,2023.06.29 16:02:12,69.683,0,0,0,0,10.65,213,
529233,14629039,2023.06.29 15:58:49,buy,usousd,0.05,69.588,2023.06.29 16:08:26,69.774,0,0,0,0,9.3,186,
529234,125630,2023.06.29 15:59:12,buy,usousd,0.05,69.565,2023.06.29 16:36:26,69.849,0,0,0,0,14.2,284,
529239,2377928,2023.06.29 16:02:28,buy,xauusd,0.25,1908.85,2023.06.29 16:03:46,1909.22,0,0,0,0,9.25,37,
529240,14629039,2023.06.29 16:02:39,buy,usousd,0.03,69.728,2023.06.29 16:09:36,69.834,0,0,0,0,3.18,106,
529243,2377928,2023.06.29 16:04:36,buy,xauusd,0.25,1909.33,2023.06.29 16:05:25,1909.51,0,0,0,0,4.5,18,
529244,2377928,2023.06.29 16:06:53,buy,xauusd,0.25,1909.36,2023.06.29 16:50:55,1909.69,0,0,0,0,8.25,33,
529246,14629293,2023.06.29 16:07:52,buy,btcusd,0.02,30563,2023.06.29 17:26:25,30564,0,0,0,0,0.02,1,
529247,14629293,2023.06.29 16:08:08,buy,xauusd,0.02,1909.12,2023.06.29 16:27:02,1909.58,0,0,0,0,0.92,46,
529249,14629039,2023.06.29 16:09:21,buy,usousd,0.02,69.875,2023.06.29 17:02:03,69.927,0,0,0,0,1.04,52,
529250,14629039,2023.06.29 16:09:46,buy,usousd,0.05,69.862,2023.06.29 16:14:48,69.884,0,0,0,0,1.1,22,
529251,14629039,2023.06.29 16:10:01,buy,usousd,0.03,69.881,2023.06.29 18:17:52,69.885,0,0,0,0,0.12,4,to #529355
529254,2377928,2023.06.29 16:11:25,buy,usousd,0.45,69.865,2023.06.29 16:13:30,69.883,0,0,0,0,8.1,18,
529256,14629293,2023.06.29 16:13:06,buy,xauusd,0.05,1908.69,2023.06.29 16:26:57,1909.47,0,0,0,0,3.9,78,
529258,14629039,2023.06.29 16:15:07,buy,usousd,0.02,69.883,2023.06.29 18:25:26,69.958,0,0,0,0,1.5,75,
529259,14629293,2023.06.29 16:15:12,buy,nasusd,0.05,14952.1,2023.06.29 16:20:36,14961.1,0,0,0,0,4.5,90,
529261,2377928,2023.06.29 16:16:29,buy,usousd,0.45,69.888,2023.06.29 16:33:40,69.954,0,0,0,0,29.7,66,
529264,14629039,2023.06.29 16:20:18,buy,usousd,0.05,69.826,2023.06.29 17:01:44,69.93,0,0,0,0,5.2,104,
529270,14628540,2023.06.29 16:25:36,buy,gbpjpy,0.03,182.687,2023.06.29 16:47:32,182.766,0,0,0,0,1.63,79,[tp]
529273,14629039,2023.06.29 16:28:55,buy,usousd,0.05,69.837,2023.06.29 17:01:29,69.942,0,0,0,0,5.25,105,
529274,14629039,2023.06.29 16:29:02,buy,usousd,0.05,69.822,2023.06.29 17:01:16,69.895,0,0,0,0,3.65,73,
529278,14629180,2023.06.29 15:37:03,buy,usousd,0.05,69.26,2023.06.29 17:41:46,69.667,0,0,0,0,20.35,407,from #529191
529285,2377928,2023.06.29 16:39:07,buy,usousd,0.45,69.748,2023.06.29 16:44:24,69.777,0,0,0,0,13.05,29,
529286,14629039,2023.06.29 16:39:16,buy,usousd,0.1,69.752,2023.06.29 16:52:37,69.862,0,0,0,0,11,110,
529287,2377928,2023.06.29 16:39:43,buy,xauusd,0.25,1908.77,2023.06.29 16:51:15,1909.61,0,0,0,0,21,84,
529288,125630,2023.06.29 16:41:05,buy,usousd,0.06,69.666,2023.06.29 16:49:32,69.752,0,0,0,0,5.16,86,
529291,2377928,2023.06.29 16:42:24,buy,usousd,0.15,69.636,2023.06.29 16:43:59,69.716,0,0,0,0,12,80,
529294,14628529,2023.06.29 16:43:16,buy,u30usd,0.1,34160.2,2023.06.29 17:01:02,34129.8,0,0,0,0,-30.4,-304,
529296,2377928,2023.06.29 16:46:32,buy,usousd,0.45,69.821,2023.06.29 16:51:44,69.843,0,0,0,0,9.9,22,
529301,14629293,2023.06.29 16:53:02,buy,eurcad,0.01,1.441,2023.06.29 18:02:44,1.44102,0,0,0,0,0.01,2,
529303,14629293,2023.06.29 16:53:36,buy,euraud,0.01,1.64081,2023.06.29 17:52:17,1.64211,0,0,0,0,0.86,130,
529304,2377928,2023.06.29 16:53:45,buy,xauusd,0.47,1909.32,2023.06.29 16:55:08,1909.48,0,0,0,0,7.52,16,
529305,2377928,2023.06.29 16:54:01,buy,usousd,0.47,69.841,2023.06.29 16:55:28,69.867,0,0,0,0,12.22,26,
529310,120185,2023.06.29 17:01:05,buy,nasusd,0.05,14937.3,2023.06.29 20:06:34,14967,0,0,0,0,14.85,297,
529311,2377928,2023.06.29 17:01:10,buy,usousd,0.3,69.919,2023.06.29 17:01:33,69.929,0,0,0,0,3,10,
529315,14629293,2023.06.29 17:02:24,buy,nasusd,0.01,14938.9,2023.06.29 17:20:41,14946.2,0,0,0,0,0.73,73,
529316,14629039,2023.06.29 17:02:26,buy,usousd,0.02,70.029,2023.06.29 17:15:40,69.72,0,0,0,0,-6.18,-309,[sl]
529325,2377928,2023.06.29 17:15:01,buy,usousd,0.37,69.819,2023.06.29 18:13:01,69.854,0,0,0,0,12.95,35,
529328,14629039,2023.06.29 17:17:11,buy,usousd,0.05,69.687,2023.06.29 18:01:58,69.837,0,0,0,0,7.5,150,
529330,14629039,2023.06.29 17:17:30,buy,usousd,0.09,69.708,2023.06.29 17:47:03,69.807,0,0,0,0,8.91,99,
529332,2257839,2023.06.29 17:20:46,buy,xauusd,0.01,1908.65,2023.06.29 17:30:53,1910,0,0,0,0,1.35,135,
529337,14629039,2023.06.29 17:36:52,buy,usousd,0.08,69.735,2023.06.29 17:47:45,69.841,0,0,0,0,8.48,106,
529339,14629039,2023.06.29 17:48:08,buy,usousd,0.03,69.913,2023.06.29 18:31:44,69.936,0,0,0,0,0.69,23,
529340,14629039,2023.06.29 17:52:59,buy,usousd,0.05,69.741,2023.06.29 18:01:50,69.853,0,0,0,0,5.6,112,
529346,14629180,2023.06.29 18:06:30,buy,nasusd,0.1,14902.6,2023.06.29 18:37:06,14921.9,0,0,0,0,19.3,193,
529347,14629293,2023.06.29 18:08:50,buy,nzdjpy,0.03,87.794,2023.06.29 20:01:55,87.841,0,0,0,0,0.98,47,
529348,2292031,2023.06.29 18:10:00,buy,xauusd,0.01,1907.03,2023.06.29 18:15:40,1908.03,0,0,0,0,1,100, [tp]
529349,125630,2023.06.29 18:13:40,buy,nasusd,0.02,14905,2023.06.29 19:55:04,14930.3,0,0,0,0,5.06,253,
529351,2377928,2023.06.29 18:14:55,buy,usousd,0.25,69.917,2023.06.29 18:31:53,69.933,0,0,0,0,4,16,
529354,14628668,2023.06.29 18:17:14,buy,us100.u23,0.05,15058.6,2023.06.29 18:33:57,15069.02,0,0,0,0,10.42,1042,
529355,14629039,2023.06.29 16:10:01,buy,usousd,0.02,69.881,2023.06.29 18:25:14,69.942,0,0,0,0,1.22,61,from #529251
529357,14628668,2023.06.29 18:19:15,buy,us30.u23,0.05,34291,2023.06.29 18:33:54,34300,0,0,0,0,4.5,90,
529360,14630043,2023.06.29 18:26:23,buy,nasusd,0.05,14926.8,2023.06.29 18:28:24,14926.9,0,0,0,0,0.05,1,
529362,14630043,2023.06.29 18:33:43,buy,nasusd,0.05,14925,2023.06.29 18:48:51,14925.4,0,0,0,0,0.2,4,
529363,333894,2023.06.29 18:34:40,buy,us100.u23,0.07,15068.1,2023.06.29 19:59:30,15098.28,0,0,0,0,42.25,3018,to #529408
529364,14628668,2023.06.29 18:41:17,buy,us30.u23,0.05,34291,2023.06.29 19:59:20,34354,0,0,0,0,31.5,630,
529365,14628668,2023.06.29 18:41:27,buy,us100.u23,0.15,15061.22,2023.06.29 19:59:27,15098.28,0,0,0,0,111.18,3706,
529366,14628668,2023.06.29 18:41:40,buy,us30.u23,0.15,34284,2023.06.29 19:59:17,34354.5,0,0,0,0,105.75,705,
529382,14629293,2023.06.29 19:00:31,buy,eurcad,0.01,1.43968,2023.06.29 20:57:26,1.43982,0,0,0,0,0.11,14,
529383,2292031,2023.06.29 19:01:23,buy,xauusd,0.01,1907.09,2023.06.29 19:34:45,1908.09,0,0,0,0,1,100, [tp]
529384,14629293,2023.06.29 19:01:38,buy,gbpcad,0.01,1.67088,2023.06.29 20:57:17,1.67115,0,0,0,0,0.21,27,
529394,14628668,2023.06.29 19:23:22,buy,us100.u23,0.05,15061.35,2023.06.29 19:59:23,15099.02,0,0,0,0,37.67,3767,
529395,333894,2023.06.29 19:24:29,buy,us100.u23,0.07,15064.85,2023.06.29 19:59:20,15099.28,0,0,0,0,48.2,3443,
529398,14629293,2023.06.29 19:36:48,buy,d30eur,0.01,15942.7,2023.06.29 20:01:40,15954,0,0,0,0,1.23,113,
529400,14628668,2023.06.29 19:39:05,buy,us30.u23,0.05,34304.5,2023.06.29 19:59:14,34353.5,0,0,0,0,24.5,490,
529407,125630,2023.06.29 19:58:09,buy,nasusd,0.05,14951,2023.06.29 20:04:14,14964,0,0,0,0,6.5,130,
529408,333894,2023.06.29 18:34:40,buy,us100.u23,0.1,15068.1,2023.06.29 20:00:50,15103.52,0,0,0,0,70.84,3542,from #529363
529410,14628529,2023.06.29 20:00:05,buy,nasusd,0.2,14957.1,2023.06.29 20:08:33,14970.2,0,0,0,0,26.2,131,
529446,2292031,2023.06.29 23:00:57,buy,xauusd,0.01,1907.37,2023.06.29 23:18:11,1908.42,0,0,0,0,1.05,105, [tp]
418348,14628951,2023.03.13 12:48:43,sell,xauusd,0.1,1900.06,2023.06.29 13:42:55,1894.83,0,0,0,0,52.3,523,
449050,14628905,2023.03.17 12:20:48,sell,xauusd,0.01,1938.01,2023.06.29 13:03:34,1896.67,0,0,0,0,41.34,4134,
520270,14628534,2023.06.20 14:45:37,sell,gbpusd,0.2,1.27182,2023.06.29 01:19:34,1.26458,0,0,0,0,144.8,724,
521064,14628534,2023.06.21 12:20:31,sell,gbpusd,0.2,1.27122,2023.06.29 01:18:47,1.26454,0,0,0,0,133.6,668,
523407,125888,2023.06.23 10:26:38,sell,eurusd,1.21,1.08663,2023.06.29 23:51:41,1.08664,0,0,0,0,-1.21,-1,
523430,14629293,2023.06.23 11:00:08,sell,eurusd,0.02,1.08675,2023.06.29 13:44:35,1.08622,0,0,0,0,1.06,53,
523474,14629293,2023.06.23 12:01:34,sell,eurusd,0.05,1.08783,2023.06.29 13:15:12,1.08738,0,0,0,0,2.25,45,
523832,14629293,2023.06.28 01:30:00,sell,euraud,0.05,1.6455,2023.06.29 13:44:47,1.64546,0,0,0,0,0.13,4,
524010,14629293,2023.06.29 12:36:26,sell,usdjpy,0.04,144.701,2023.06.29 12:46:55,144.679,0,0,0,0,0.61,22,
524277,14628534,2023.06.23 20:14:21,sell,gbpusd,0.2,1.27162,2023.06.29 01:18:35,1.26457,0,0,0,0,141,705,
525173,14629293,2023.06.29 11:57:58,sell,chfjpy,0.03,161.3,2023.06.29 12:08:50,161.222,0,0,0,0,1.62,78,
